Laureate_Id_x,Firstname,Lastname,Gender,Birth_Date,Birth_Country,Birth_City,Birth_Country_Code,Death_Date,Death_Country,Death_City,Death_Country_Code,Organization_Name,Organization_City,Organization_Country,Year,Laureate_Id_y,Category,Prize_Share,Motivation
910,Stefan W.,Hell,male,23/12/1962,Romania,Arad,RO,0000-00-00,,,,Max Planck Institute for Biophysical Chemistry,Göttingen,Germany,2014,910,chemistry,3,"""for the development of super-resolved fluorescence microscopy"""
909,Eric,Betzig,male,13/01/1960,USA,Ann Arbor MI,US,0000-00-00,,,,Janelia Research Campus Howard Hughes Medical Institute,Ashburn VA,USA,2014,909,chemistry,3,"""for the development of super-resolved fluorescence microscopy"""
913,Kailash,Satyarthi,male,11/01/1954,India,Vidisha,IN,0000-00-00,,,,,,,2014,913,peace,2,"""for their struggle against the suppression of children and young people and for the right of all children to education"""
907,Hiroshi,Amano,male,11/09/1960,Japan,Hamamatsu,JP,0000-00-00,,,,Nagoya University,Nagoya,Japan,2014,907,physics,3,"""for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources"""
906,Isamu,Akasaki,male,30/01/1929,Japan,Chiran,JP,01/04/2021,Japan,Nagoya,JP,Meijo University,Nagoya,Japan,2014,906,physics,3,"""for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources"""
905,Edvard I.,Moser,male,27/04/1962,Norway,Ålesund,NO,0000-00-00,,,,Norwegian University of Science and Technology (NTNU),Trondheim,Norway,2014,905,medicine,4,"""for their discoveries of cells that constitute a positioning system in the brain"""
904,May-Britt,Moser,female,04/01/1963,Norway,Fosnavåg,NO,0000-00-00,,,,Norwegian University of Science and Technology (NTNU),Trondheim,Norway,2014,904,medicine,4,"""for their discoveries of cells that constitute a positioning system in the brain"""
903,John,O'Keefe,male,18/11/1939,USA,New York NY,US,0000-00-00,,,,University College,London,United Kingdom,2014,903,medicine,2,"""for their discoveries of cells that constitute a positioning system in the brain"""
908,Shuji,Nakamura,male,22/05/1954,Japan,Ikata,JP,0000-00-00,,,,University of California,Santa Barbara CA,USA,2014,908,physics,3,"""for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources"""
926,Angus,Deaton,male,19/10/1945,Scotland,Edinburgh,GB,0000-00-00,,,,Princeton University,Princeton NJ,USA,2015,926,economics,1,"""for his analysis of consumption poverty and welfare"""
925,National Dialogue Quartet,,org,2013-00-00,,,,0000-00-00,,,,,,,2015,925,peace,1,"""for its decisive contribution to the building of a pluralistic democracy in Tunisia in the wake of the Jasmine Revolution of 2011"""
924,Svetlana,Alexievich,female,31/05/1948,Ukraine,Ivano-Frankivsk,UA,0000-00-00,,,,,,,2015,924,literature,1,"""for her polyphonic writings a monument to suffering and courage in our time"""
923,Aziz,Sancar,male,08/09/1946,Turkey,Savur,TR,0000-00-00,,,,University of North Carolina,Chapel Hill NC,USA,2015,923,chemistry,3,"""for mechanistic studies of DNA repair"""
922,Paul,Modrich,male,13/06/1946,USA,Raton NM,US,0000-00-00,,,,Howard Hughes Medical Institute,Durham NC,USA,2015,922,chemistry,3,"""for mechanistic studies of DNA repair"""
921,Tomas,Lindahl,male,28/01/1938,Sweden,Stockholm,SE,0000-00-00,,,,Francis Crick Institute,Hertfordshire,United Kingdom,2015,921,chemistry,3,"""for mechanistic studies of DNA repair"""
919,Takaaki,Kajita,male,09/03/1959,Japan,Higashimatsuyama,JP,0000-00-00,,,,University of Tokyo,Kashiwa,Japan,2015,919,physics,2,"""for the discovery of neutrino oscillations which shows that neutrinos have mass"""
918,Youyou,Tu,female,30/12/1930,China,Zhejiang Ningbo,CN,0000-00-00,,,,China Academy of Traditional Chinese Medicine,Beijing,China,2015,918,medicine,2,"""for her discoveries concerning a novel therapy against Malaria"""
917,Satoshi,Ōmura,male,12/07/1935,Japan,Yamanashi Prefecture,JP,0000-00-00,,,,Kitasato University,Tokyo,Japan,2015,917,medicine,4,"""for their discoveries concerning a novel therapy against infections caused by roundworm parasites"""
916,William C.,Campbell,male,28/06/1930,Ireland,Ramelton,IE,0000-00-00,,,,Drew University,Madison NJ,USA,2015,916,medicine,4,"""for their discoveries concerning a novel therapy against infections caused by roundworm parasites"""
920,Arthur B.,McDonald,male,29/08/1943,Canada,Sydney,CA,0000-00-00,,,,Queen's University,Kingston,Canada,2015,920,physics,2,"""for the discovery of neutrino oscillations which shows that neutrinos have mass"""
936,Bengt,Holmström,male,18/04/1949,Finland,Helsinki,FI,0000-00-00,,,,Massachusetts Institute of Technology (MIT),Cambridge MA,USA,2016,936,economics,2,"""for their contributions to contract theory"""
933,Bernard L.,Feringa,male,18/05/1951,the Netherlands,Barger-Compascuum,NL,0000-00-00,,,,University of Groningen,Groningen,the Netherlands,2016,933,chemistry,3,"""for the design and synthesis of molecular machines"""
935,Oliver,Hart,male,09/10/1948,United Kingdom,London,GB,0000-00-00,,,,Harvard University,Cambridge MA,USA,2016,935,economics,2,"""for their contributions to contract theory"""
934,Juan Manuel,Santos,male,10/08/1951,Colombia,Bogotá,CO,0000-00-00,,,,,,,2016,934,peace,1,"""for his resolute efforts to bring the country's more than 50-year-long civil war to an end"""
932,Sir J. Fraser,Stoddart,male,24/05/1942,United Kingdom,Edinburgh,GB,0000-00-00,,,,Northwestern University,Evanston IL,USA,2016,932,chemistry,3,"""for the design and synthesis of molecular machines"""
937,Bob,Dylan,male,24/05/1941,USA,Duluth MN,US,0000-00-00,,,,,,,2016,937,literature,1,"""for having created new poetic expressions within the great American song tradition"""
930,J. Michael,Kosterlitz,male,22/06/1943,United Kingdom,Aberdeen,GB,0000-00-00,,,,Brown University,Providence RI,USA,2016,930,physics,4,"""for theoretical discoveries of topological phase transitions and topological phases of matter"""
929,F. Duncan M.,Haldane,male,14/09/1951,United Kingdom,London,GB,0000-00-00,,,,Princeton University,Princeton NJ,USA,2016,929,physics,4,"""for theoretical discoveries of topological phase transitions and topological phases of matter"""
928,David J.,Thouless,male,21/09/1934,United Kingdom,Bearsden,GB,06/04/2019,United Kingdom,Cambridge,GB,University of Washington,Seattle WA,USA,2016,928,physics,2,"""for theoretical discoveries of topological phase transitions and topological phases of matter"""
927,Yoshinori,Ohsumi,male,09/02/1945,Japan,Fukuoka,JP,0000-00-00,,,,Tokyo Institute of Technology,Tokyo,Japan,2016,927,medicine,1,"""for his discoveries of mechanisms for autophagy"""
931,Jean-Pierre,Sauvage,male,21/10/1944,France,Paris,FR,0000-00-00,,,,University of Strasbourg,Strasbourg,France,2016,931,chemistry,3,"""for the design and synthesis of molecular machines"""
948,International Campaign to Abolish Nuclear Weapons,,org,2007-00-00,,,,0000-00-00,,,,,,,2017,948,peace,1,"""for its work to draw attention to the catastrophic humanitarian consequences of any use of nuclear weapons and for its ground-breaking efforts to achieve a treaty-based prohibition of such weapons"""
947,Kazuo,Ishiguro,male,08/11/1954,Japan,Nagasaki,JP,0000-00-00,,,,,,,2017,947,literature,1,"""who in novels of great emotional force has uncovered the abyss beneath our illusory sense of connection with the world"""
946,Richard,Henderson,male,19/07/1945,Scotland,Edinburgh,GB,0000-00-00,,,,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,2017,946,chemistry,3,"""for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution"""
945,Joachim,Frank,male,12/09/1940,Germany,Siegen,DE,0000-00-00,,,,Columbia University,New York NY,USA,2017,945,chemistry,3,"""for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution"""
944,Jacques,Dubochet,male,08/06/1942,Switzerland,Aigle,CH,0000-00-00,,,,University of Lausanne,Lausanne,Switzerland,2017,944,chemistry,3,"""for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution"""
943,Kip S.,Thorne,male,01/06/1940,USA,Logan UT,US,0000-00-00,,,,LIGO/VIRGO Collaboration,,,2017,943,physics,4,"""for decisive contributions to the LIGO detector and the observation of gravitational waves"""
949,Richard H.,Thaler,male,12/09/1945,USA,East Orange NJ,US,0000-00-00,,,,University of Chicago,Chicago IL,USA,2017,949,economics,1,"""for his contributions to behavioural economics"""
941,Rainer,Weiss,male,29/09/1932,Germany,Berlin,DE,0000-00-00,,,,LIGO/VIRGO Collaboration,,,2017,941,physics,2,"""for decisive contributions to the LIGO detector and the observation of gravitational waves"""
940,Michael W.,Young,male,28/03/1949,USA,Miami FL,US,0000-00-00,,,,Rockefeller University,New York NY,USA,2017,940,medicine,3,"""for their discoveries of molecular mechanisms controlling the circadian rhythm"""
939,Michael,Rosbash,male,07/03/1944,USA,Kansas City MO,US,0000-00-00,,,,Brandeis University,Waltham MA,USA,2017,939,medicine,3,"""for their discoveries of molecular mechanisms controlling the circadian rhythm"""
938,Jeffrey C.,Hall,male,03/05/1945,USA,New York NY,US,0000-00-00,,,,University of Maine,Maine ME,USA,2017,938,medicine,3,"""for their discoveries of molecular mechanisms controlling the circadian rhythm"""
942,Barry C.,Barish,male,27/01/1936,USA,Omaha NE,US,0000-00-00,,,,LIGO/VIRGO Collaboration,,,2017,942,physics,4,"""for decisive contributions to the LIGO detector and the observation of gravitational waves"""
979,Olga,Tokarczuk,female,29/01/1962,Poland,Sulechów,PL,0000-00-00,,,,,,,2018,979,literature,1,"""for a narrative imagination that with encyclopedic passion represents the crossing of boundaries as a form of life"""
969,Paul M.,Romer,male,1955-00-00,USA,Denver CO,US,0000-00-00,,,,NYU Stern School of Business,New York NY,USA,2018,969,economics,2,"""for integrating technological innovations into long-run macroeconomic analysis"""
968,William D.,Nordhaus,male,31/05/1941,USA,Albuquerque NM,US,0000-00-00,,,,Yale University,New Haven CT,USA,2018,968,economics,2,"""for integrating climate change into long-run macroeconomic analysis"""
967,Nadia,Murad,female,1993-00-00,Iraq,Kojo,IQ,0000-00-00,,,,,,,2018,967,peace,2,"""for their efforts to end the use of sexual violence as a weapon of war and armed conflict"""
966,Denis,Mukwege,male,01/03/1955,Belgian Congo (now Democratic Republic of the Congo),Bukavu,CD,0000-00-00,,,,,,,2018,966,peace,2,"""for their efforts to end the use of sexual violence as a weapon of war and armed conflict"""
965,Sir Gregory P.,Winter,male,14/04/1951,United Kingdom,Leicester,GB,0000-00-00,,,,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,2018,965,chemistry,4,"""for the phage display of peptides and antibodies"""
964,George P.,Smith,male,10/03/1941,USA,Norwalk CT,US,0000-00-00,,,,University of Missouri,Columbia,USA,2018,964,chemistry,4,"""for the phage display of peptides and antibodies"""
963,Frances H.,Arnold,female,25/07/1956,USA,Pittsburgh PA,US,0000-00-00,,,,California Institute of Technology (Caltech),Pasadena CA,USA,2018,963,chemistry,2,"""for the directed evolution of enzymes"""
961,Gérard,Mourou,male,22/06/1944,France,Albertville,FR,0000-00-00,,,,École Polytechnique,Palaiseau,France,2018,961,physics,4,"""for their method of generating high-intensity ultra-short optical pulses"""
960,Arthur,Ashkin,male,02/09/1922,USA,New York NY,US,21/09/2020,USA,Rumson NJ,US,Bell Laboratories,Holmdel NJ,USA,2018,960,physics,2,"""for the optical tweezers and their application to biological systems"""
959,Tasuku,Honjo,male,27/01/1942,Japan,Kyoto,JP,0000-00-00,,,,Kyoto University,Kyoto,Japan,2018,959,medicine,2,"""for their discovery of cancer therapy by inhibition of negative immune regulation"""
958,James P.,Allison,male,07/08/1948,USA,Alice TX,US,0000-00-00,,,,Parker Institute for Cancer Immunotherapy,San Francisco CA,USA,2018,958,medicine,2,"""for their discovery of cancer therapy by inhibition of negative immune regulation"""
962,Donna,Strickland,female,27/05/1959,Canada,Guelph,CA,0000-00-00,,,,University of Waterloo,Waterloo,Canada,2018,962,physics,4,"""for their method of generating high-intensity ultra-short optical pulses"""
978,Akira,Yoshino,male,30/01/1948,Japan,Suita,JP,0000-00-00,,,,Asahi Kasei Corporation,Tokyo,Japan,2019,978,chemistry,3,"""for the development of lithium-ion batteries"""
982,Abhijit,Banerjee,male,21/02/1961,India,Mumbai,IN,0000-00-00,,,,Massachusetts Institute of Technology (MIT),Cambridge MA,USA,2019,982,economics,3,"""for their experimental approach to alleviating global poverty"""
984,Michael,Kremer,male,12/11/1964,USA,New York NY,US,0000-00-00,,,,Harvard University,Cambridge MA,USA,2019,984,economics,3,"""for their experimental approach to alleviating global poverty"""
980,Peter,Handke,male,06/12/1942,Austria,Griffen,AT,0000-00-00,,,,,,,2019,980,literature,1,"""for an influential work that with linguistic ingenuity has explored the periphery and the specificity of human experience"""
983,Esther,Duflo,female,25/10/1972,France,Paris,FR,0000-00-00,,,,Massachusetts Institute of Technology (MIT),Cambridge MA,USA,2019,983,economics,3,"""for their experimental approach to alleviating global poverty"""
977,M. Stanley,Whittingham,male,22/12/1941,United Kingdom,,GB,0000-00-00,,,,Binghamton University State University of New York,New York NY,USA,2019,977,chemistry,3,"""for the development of lithium-ion batteries"""
981,Abiy,Ahmed Ali,male,15/08/1976,Ethiopia,Beshasha,ET,0000-00-00,,,,,,,2019,981,peace,1,"""for his efforts to achieve peace and international cooperation and in particular for his decisive initiative to resolve the border conflict with neighbouring Eritrea"""
975,Didier,Queloz,male,23/02/1966,Switzerland,Geneva,CH,0000-00-00,,,,University of Geneva,Geneva,Switzerland,2019,975,physics,4,"""for the discovery of an exoplanet orbiting a solar-type star"""
974,Michel,Mayor,male,12/01/1942,Switzerland,Lausanne,CH,0000-00-00,,,,University of Geneva,Geneva,Switzerland,2019,974,physics,4,"""for the discovery of an exoplanet orbiting a solar-type star"""
973,James,Peebles,male,25/04/1935,Canada,Winnipeg,CA,0000-00-00,,,,Princeton University,Princeton NJ,USA,2019,973,physics,2,"""for theoretical discoveries in physical cosmology"""
972,Gregg,Semenza,male,12/07/1956,USA,New York NY,US,0000-00-00,,,,Johns Hopkins University,Baltimore MD,USA,2019,972,medicine,3,"""for their discoveries of how cells sense and adapt to oxygen availability"""
971,Peter,Ratcliffe,male,14/05/1954,United Kingdom,Lancashire,GB,0000-00-00,,,,University of Oxford,Oxford,United Kingdom,2019,971,medicine,3,"""for their discoveries of how cells sense and adapt to oxygen availability"""
970,William,Kaelin,male,23/11/1957,USA,New York NY,US,0000-00-00,,,,Harvard Medical School,Boston MA,USA,2019,970,medicine,3,"""for their discoveries of how cells sense and adapt to oxygen availability"""
976,John,Goodenough,male,25/07/1922,Germany,Jena,DE,0000-00-00,,,,University of Texas,Austin TX,USA,2019,976,chemistry,3,"""for the development of lithium-ion batteries"""
996,Robert,Wilson,male,16/05/1937,USA,Geneva NE,US,0000-00-00,,,,Stanford University,Stanford CA,USA,2020,996,economics,2,"""for improvements to auction theory and inventions of new auction formats"""
995,Paul,Milgrom,male,20/04/1948,USA,Detroit MI,US,0000-00-00,,,,Stanford University,Stanford CA,USA,2020,995,economics,2,"""for improvements to auction theory and inventions of new auction formats"""
